dim,vcycle_converged_with_allocation,vcycle_time_with_allocation,vcycle_iterations_with_allocation,wcycle_converged_with_allocation,wcycle_time_with_allocation,wcycle_iterations_with_allocation,standard_converged_with_allocation,standard_time_with_allocation,standard_iterations_with_allocation,vcycle_converged_no_allocation,vcycle_time_no_allocation,vcycle_iterations_no_allocation,wcycle_converged_no_allocation,wcycle_time_no_allocation,wcycle_iterations_no_allocation,standard_converged_no_allocation,standard_time_no_allocation,standard_iterations_no_allocation,vcycle_wu,wcycle_wu,standard_wu
485,,,,,,,1,32.803789377212524,91800,,,,,,,1,31.27004051208496,91800,,,91801.0
630,,,,,,,1,91.06253957748413,155000,,,,,,,1,88.70464515686035,155000,,,155001.0
16,1,1.3582212924957275,6,1,1.8074207305908203,6,,,,1,0.26146769523620605,6,1,0.4533395767211914,6,,,,55.78125,78.75,
32,1,1.865938425064087,10,1,2.4136273860931396,9,,,,1,0.3763902187347412,10,1,0.7516069412231445,9,,,,87.9140625,116.25,
64,1,2.262843132019043,12,1,3.1738696098327637,9,,,,1,0.4922828674316406,12,1,1.2201087474822998,9,,,,103.974609375,118.125,
128,1,2.8720734119415283,13,1,4.10392165184021,8,,,,1,0.6251232624053955,13,1,1.8007245063781738,8,,,,111.9931640625,107.15625,
256,1,3.776329278945923,13,1,5.987356424331665,7,,,,1,0.8022704124450684,13,1,2.761949062347412,7,,,,111.998291015625,95.625,
512,1,5.084982633590698,13,1,9.109137296676636,7,,,,1,0.9667117595672607,13,1,4.606498718261719,7,,,,111.99957275390625,95.8125,
1024,1,10.143274545669556,13,1,17.451321840286255,7,,,,1,1.4420418739318848,13,1,8.015256643295288,7,,,,111.99989318847656,95.90625,
2048,1,30.8295578956604,13,1,43.5698401927948,7,,,,1,2.977357864379883,13,1,15.116752862930298,7,,,,111.99997329711914,95.953125,
16,,,,,,,1,0.29474520683288574,100,,,,,,,1,0.03356528282165527,100,,,101.0
21,,,,,,,1,0.19636201858520508,100,,,,,,,1,0.03375411033630371,100,,,101.0
27,,,,,,,1,0.30249977111816406,200,,,,,,,1,0.037683725357055664,200,,,201.0
35,,,,,,,1,0.22243666648864746,400,,,,,,,1,0.04926133155822754,400,,,401.0
46,,,,,,,1,0.34179210662841797,800,,,,,,,1,0.06858348846435547,800,,,801.0
60,,,,,,,1,0.372997522354126,1400,,,,,,,1,0.09322857856750488,1400,,,1401.0
78,,,,,,,1,0.42728447914123535,2300,,,,,,,1,0.13369345664978027,2300,,,2301.0
101,,,,,,,1,0.5220332145690918,3900,,,,,,,1,0.20600318908691406,3900,,,3901.0
131,,,,,,,1,0.6935470104217529,6700,,,,,,,1,0.3330512046813965,6700,,,6701.0
170,,,,,,,1,1.0063958168029785,11200,,,,,,,1,0.6398131847381592,11200,,,11201.0
221,,,,,,,1,2.126938581466675,19000,,,,,,,1,1.5619087219238281,19000,,,19001.0
287,,,,,,,1,4.555134534835815,32100,,,,,,,1,3.8918509483337402,32100,,,32101.0
373,,,,,,,1,12.481187343597412,54300,,,,,,,1,11.436065912246704,54300,,,54301.0
485,,,,,,,1,32.83968114852905,91800,,,,,,,1,31.263890504837036,91800,,,91801.0
630,,,,,,,1,91.03575205802917,155000,,,,,,,1,88.72869062423706,155000,,,155001.0
16,1,1.363961935043335,6,1,1.8246181011199951,6,,,,1,0.26148319244384766,6,1,0.45208239555358887,6,,,,55.78125,78.75,
32,1,1.9284825325012207,10,1,2.4371824264526367,9,,,,1,0.38541460037231445,10,1,0.7746331691741943,9,,,,87.9140625,116.25,
64,1,2.285360097885132,12,1,3.2228429317474365,9,,,,1,0.4971325397491455,12,1,1.174994945526123,9,,,,103.974609375,118.125,
128,1,2.9058682918548584,13,1,4.188228368759155,8,,,,1,0.634192705154419,13,1,1.827430248260498,8,,,,111.9931640625,107.15625,
256,1,3.7641453742980957,13,1,5.9046196937561035,7,,,,1,0.7729804515838623,13,1,2.6457338333129883,7,,,,111.998291015625,95.625,
512,1,5.058400392532349,13,1,9.219031810760498,7,,,,1,0.9729297161102295,13,1,4.487422227859497,7,,,,111.99957275390625,95.8125,
1024,1,10.319051504135132,13,1,17.7657310962677,7,,,,1,1.434772253036499,13,1,8.467899322509766,7,,,,111.99989318847656,95.90625,
2048,1,29.979912281036377,13,1,43.19134283065796,7,,,,1,2.9776737689971924,13,1,15.560707569122314,7,,,,111.99997329711914,95.953125,
16,,,,,,,1,0.2911520004272461,100,,,,,,,1,0.03359794616699219,100,,,101.0
21,,,,,,,1,0.19614529609680176,100,,,,,,,1,0.0333399772644043,100,,,101.0
27,,,,,,,1,0.2002577781677246,200,,,,,,,1,0.037873029708862305,200,,,201.0
35,,,,,,,1,0.21488595008850098,400,,,,,,,1,0.04702949523925781,400,,,401.0
46,,,,,,,1,0.2386767864227295,800,,,,,,,1,0.06502223014831543,800,,,801.0
60,,,,,,,1,0.2729220390319824,1400,,,,,,,1,0.09263992309570312,1400,,,1401.0
78,,,,,,,1,0.4266672134399414,2300,,,,,,,1,0.133941650390625,2300,,,2301.0
101,,,,,,,1,0.5205843448638916,3900,,,,,,,1,0.21273446083068848,3900,,,3901.0
131,,,,,,,1,0.6856203079223633,6700,,,,,,,1,0.33769702911376953,6700,,,6701.0
170,,,,,,,1,0.9783539772033691,11200,,,,,,,1,0.6393229961395264,11200,,,11201.0
221,,,,,,,1,2.1187493801116943,19000,,,,,,,1,1.5620238780975342,19000,,,19001.0
287,,,,,,,1,4.649816274642944,32100,,,,,,,1,3.89241623878479,32100,,,32101.0
373,,,,,,,1,12.46198034286499,54300,,,,,,,1,11.437052249908447,54300,,,54301.0
485,,,,,,,1,32.83317279815674,91800,,,,,,,1,31.265646934509277,91800,,,91801.0
630,,,,,,,1,90.99913477897644,155000,,,,,,,1,88.72585105895996,155000,,,155001.0
16,1,1.3770389556884766,6,1,1.8505289554595947,6,,,,1,0.2612731456756592,6,1,0.4624300003051758,6,,,,55.78125,78.75,
32,1,1.8742144107818604,10,1,2.3945233821868896,9,,,,1,0.3702585697174072,10,1,0.752220869064331,9,,,,87.9140625,116.25,
64,1,2.274651527404785,12,1,3.226503372192383,9,,,,1,0.49823999404907227,12,1,1.2128758430480957,9,,,,103.974609375,118.125,
128,1,2.8914310932159424,13,1,4.1429994106292725,8,,,,1,0.62679123878479,13,1,1.821129560470581,8,,,,111.9931640625,107.15625,
256,1,3.867361307144165,13,1,6.029507637023926,7,,,,1,0.7804701328277588,13,1,2.7864034175872803,7,,,,111.998291015625,95.625,
512,1,5.166969060897827,13,1,9.284650802612305,7,,,,1,0.974806547164917,13,1,4.685975790023804,7,,,,111.99957275390625,95.8125,
1024,1,10.534609317779541,13,1,17.82618474960327,7,,,,1,1.4326045513153076,13,1,8.402941465377808,7,,,,111.99989318847656,95.90625,
2048,1,29.059678077697754,13,1,42.920679569244385,7,,,,1,2.957101345062256,13,1,16.19055986404419,7,,,,111.99997329711914,95.953125,
16,,,,,,,1,0.29310107231140137,100,,,,,,,1,0.03346896171569824,100,,,101.0
21,,,,,,,1,0.3197598457336426,100,,,,,,,1,0.033881187438964844,100,,,101.0
27,,,,,,,1,0.30193471908569336,200,,,,,,,1,0.03774666786193848,200,,,201.0
35,,,,,,,1,0.31221485137939453,400,,,,,,,1,0.04713034629821777,400,,,401.0
46,,,,,,,1,0.33886265754699707,800,,,,,,,1,0.06594300270080566,800,,,801.0
60,,,,,,,1,0.37401533126831055,1400,,,,,,,1,0.09232521057128906,1400,,,1401.0
78,,,,,,,1,0.42730116844177246,2300,,,,,,,1,0.13363265991210938,2300,,,2301.0
101,,,,,,,1,0.5208625793457031,3900,,,,,,,1,0.20309734344482422,3900,,,3901.0
131,,,,,,,1,0.7054383754730225,6700,,,,,,,1,0.33968138694763184,6700,,,6701.0
170,,,,,,,1,1.1002521514892578,11200,,,,,,,1,0.6397674083709717,11200,,,11201.0
221,,,,,,,1,2.025846004486084,19000,,,,,,,1,1.5625102519989014,19000,,,19001.0
287,,,,,,,1,4.624854803085327,32100,,,,,,,1,3.892329692840576,32100,,,32101.0
373,,,,,,,1,12.490057229995728,54300,,,,,,,1,11.434931516647339,54300,,,54301.0
485,,,,,,,1,32.72692036628723,91800,,,,,,,1,31.2681941986084,91800,,,91801.0
630,,,,,,,1,91.29644703865051,155000,,,,,,,1,88.7121593952179,155000,,,155001.0
16,1,1.3524997234344482,6,1,1.8213112354278564,6,,,,1,0.2585132122039795,6,1,0.4459259510040283,6,,,,55.78125,78.75,
32,1,1.8609418869018555,10,1,2.3987865447998047,9,,,,1,0.37416577339172363,10,1,0.7554442882537842,9,,,,87.9140625,116.25,
64,1,2.2846012115478516,12,1,3.1818082332611084,9,,,,1,0.4976463317871094,12,1,1.1863415241241455,9,,,,103.974609375,118.125,
128,1,2.8810806274414062,13,1,4.156609058380127,8,,,,1,0.6193685531616211,13,1,1.7447123527526855,8,,,,111.9931640625,107.15625,
256,1,3.7847490310668945,13,1,6.04450249671936,7,,,,1,0.7718839645385742,13,1,2.793490171432495,7,,,,111.998291015625,95.625,
512,1,5.027009010314941,13,1,9.351552724838257,7,,,,1,0.9514956474304199,13,1,4.624536991119385,7,,,,111.99957275390625,95.8125,
1024,1,10.449894666671753,13,1,17.94050669670105,7,,,,1,1.4298477172851562,13,1,8.522279500961304,7,,,,111.99989318847656,95.90625,
2048,1,29.031999349594116,13,1,42.33899784088135,7,,,,1,2.9745054244995117,13,1,15.786673307418823,7,,,,111.99997329711914,95.953125,
16,,,,,,,1,0.29518795013427734,100,,,,,,,1,0.033315420150756836,100,,,101.0
21,,,,,,,1,0.19525718688964844,100,,,,,,,1,0.03366684913635254,100,,,101.0
27,,,,,,,1,0.20331811904907227,200,,,,,,,1,0.0380098819732666,200,,,201.0
35,,,,,,,1,0.3128335475921631,400,,,,,,,1,0.04743814468383789,400,,,401.0
46,,,,,,,1,0.3369326591491699,800,,,,,,,1,0.06583476066589355,800,,,801.0
60,,,,,,,1,0.3724069595336914,1400,,,,,,,1,0.09311890602111816,1400,,,1401.0
78,,,,,,,1,0.42527246475219727,2300,,,,,,,1,0.13282084465026855,2300,,,2301.0
101,,,,,,,1,0.42264437675476074,3900,,,,,,,1,0.20411396026611328,3900,,,3901.0
131,,,,,,,1,0.6790411472320557,6700,,,,,,,1,0.3313298225402832,6700,,,6701.0
170,,,,,,,1,0.9942715167999268,11200,,,,,,,1,0.6401398181915283,11200,,,11201.0
221,,,,,,,1,2.0181517601013184,19000,,,,,,,1,1.5618929862976074,19000,,,19001.0
287,,,,,,,1,4.620144605636597,32100,,,,,,,1,3.8920116424560547,32100,,,32101.0
373,,,,,,,1,12.396752119064331,54300,,,,,,,1,11.435714483261108,54300,,,54301.0
485,,,,,,,1,32.75364542007446,91800,,,,,,,1,31.26808500289917,91800,,,91801.0
630,,,,,,,1,91.12421226501465,155000,,,,,,,1,88.71457195281982,155000,,,155001.0
16,1,1.3498456478118896,6,1,1.819587230682373,6,,,,1,0.259279727935791,6,1,0.4513819217681885,6,,,,55.78125,78.75,
32,1,1.8674893379211426,10,1,2.383202314376831,9,,,,1,0.37201547622680664,10,1,0.7542870044708252,9,,,,87.9140625,116.25,
64,1,2.273930072784424,12,1,3.2000603675842285,9,,,,1,0.499082088470459,12,1,1.186363697052002,9,,,,103.974609375,118.125,
128,1,2.8844478130340576,13,1,4.180446624755859,8,,,,1,0.6248466968536377,13,1,1.8086013793945312,8,,,,111.9931640625,107.15625,
256,1,3.7574450969696045,13,1,6.047025442123413,7,,,,1,0.7735178470611572,13,1,2.78597092628479,7,,,,111.998291015625,95.625,
512,1,5.160382032394409,13,1,9.361392974853516,7,,,,1,0.9809598922729492,13,1,4.7974653244018555,7,,,,111.99957275390625,95.8125,
1024,1,10.567233085632324,13,1,17.964799880981445,7,,,,1,1.431258201599121,13,1,8.567505598068237,7,,,,111.99989318847656,95.90625,
2048,1,28.763068675994873,13,1,42.35355877876282,7,,,,1,2.9503486156463623,13,1,16.0858793258667,7,,,,111.99997329711914,95.953125,
16,,,,,,,1,0.1961052417755127,100,,,,,,,1,0.03363370895385742,100,,,101.0
21,,,,,,,1,0.19672298431396484,100,,,,,,,1,0.033617258071899414,100,,,101.0
27,,,,,,,1,0.20224595069885254,200,,,,,,,1,0.03813529014587402,200,,,201.0
35,,,,,,,1,0.21244287490844727,400,,,,,,,1,0.046570539474487305,400,,,401.0
46,,,,,,,1,0.33624982833862305,800,,,,,,,1,0.06524419784545898,800,,,801.0
60,,,,,,,1,0.37302112579345703,1400,,,,,,,1,0.09322834014892578,1400,,,1401.0
78,,,,,,,1,0.42505788803100586,2300,,,,,,,1,0.1337590217590332,2300,,,2301.0
101,,,,,,,1,0.52152419090271,3900,,,,,,,1,0.20597076416015625,3900,,,3901.0
131,,,,,,,1,0.5823912620544434,6700,,,,,,,1,0.33034658432006836,6700,,,6701.0
170,,,,,,,1,1.0768568515777588,11200,,,,,,,1,0.6403164863586426,11200,,,11201.0
221,,,,,,,1,2.101038694381714,19000,,,,,,,1,1.5620417594909668,19000,,,19001.0
287,,,,,,,1,4.613906383514404,32100,,,,,,,1,3.892289161682129,32100,,,32101.0
373,,,,,,,1,12.48676347732544,54300,,,,,,,1,11.436017751693726,54300,,,54301.0
485,,,,,,,1,32.86131453514099,91800,,,,,,,1,31.27119493484497,91800,,,91801.0
630,,,,,,,1,91.16460704803467,155000,,,,,,,1,88.73218321800232,155000,,,155001.0
16,1,1.3362889289855957,6,1,1.8095853328704834,6,,,,1,0.25998997688293457,6,1,0.44689059257507324,6,,,,55.78125,78.75,
32,1,1.8455939292907715,10,1,2.39978289604187,9,,,,1,0.37469005584716797,10,1,0.7578768730163574,9,,,,87.9140625,116.25,
64,1,2.24831485748291,12,1,3.1654255390167236,9,,,,1,0.4848208427429199,12,1,1.198967456817627,9,,,,103.974609375,118.125,
128,1,2.899585247039795,13,1,4.14622950553894,8,,,,1,0.6246976852416992,13,1,1.7620251178741455,8,,,,111.9931640625,107.15625,
256,1,3.7276220321655273,13,1,5.912360668182373,7,,,,1,0.7659063339233398,13,1,2.7500290870666504,7,,,,111.998291015625,95.625,
512,1,5.036888122558594,13,1,9.360171556472778,7,,,,1,0.9774346351623535,13,1,4.645094394683838,7,,,,111.99957275390625,95.8125,
1024,1,10.264642477035522,13,1,17.315515756607056,7,,,,1,1.4585788249969482,13,1,8.388696908950806,7,,,,111.99989318847656,95.90625,
2048,1,29.608396530151367,13,1,42.60699415206909,7,,,,1,2.9675495624542236,13,1,15.248798370361328,7,,,,111.99997329711914,95.953125,
16,,,,,,,1,0.19522428512573242,100,,,,,,,1,0.032982587814331055,100,,,101.0
21,,,,,,,1,0.2950012683868408,100,,,,,,,1,0.0337369441986084,100,,,101.0
27,,,,,,,1,0.3007524013519287,200,,,,,,,1,0.03798317909240723,200,,,201.0
35,,,,,,,1,0.21457123756408691,400,,,,,,,1,0.04702877998352051,400,,,401.0
46,,,,,,,1,0.3344409465789795,800,,,,,,,1,0.06470346450805664,800,,,801.0
60,,,,,,,1,0.37386655807495117,1400,,,,,,,1,0.09163737297058105,1400,,,1401.0
78,,,,,,,1,0.42053794860839844,2300,,,,,,,1,0.13113641738891602,2300,,,2301.0
101,,,,,,,1,0.5233373641967773,3900,,,,,,,1,0.20581579208374023,3900,,,3901.0
131,,,,,,,1,0.5929651260375977,6700,,,,,,,1,0.333698034286499,6700,,,6701.0
170,,,,,,,1,1.1049904823303223,11200,,,,,,,1,0.6394968032836914,11200,,,11201.0
221,,,,,,,1,2.1262660026550293,19000,,,,,,,1,1.5615899562835693,19000,,,19001.0
287,,,,,,,1,4.630938768386841,32100,,,,,,,1,3.8922119140625,32100,,,32101.0
373,,,,,,,1,12.483267307281494,54300,,,,,,,1,11.436632633209229,54300,,,54301.0
485,,,,,,,1,32.841084718704224,91800,,,,,,,1,31.264198780059814,91800,,,91801.0
630,,,,,,,1,91.03250789642334,155000,,,,,,,1,88.71965265274048,155000,,,155001.0
16,1,1.3500301837921143,6,1,1.8174381256103516,6,,,,1,0.2569706439971924,6,1,0.45011281967163086,6,,,,55.78125,78.75,
32,1,1.8639039993286133,10,1,2.4155750274658203,9,,,,1,0.3701894283294678,10,1,0.7404630184173584,9,,,,87.9140625,116.25,
64,1,2.2772161960601807,12,1,3.220900535583496,9,,,,1,0.49196314811706543,12,1,1.1686716079711914,9,,,,103.974609375,118.125,
128,1,2.885380983352661,13,1,4.157771825790405,8,,,,1,0.6239414215087891,13,1,1.7943017482757568,8,,,,111.9931640625,107.15625,
256,1,3.742219924926758,13,1,5.9964759349823,7,,,,1,0.7760865688323975,13,1,2.801140069961548,7,,,,111.998291015625,95.625,
512,1,5.072512865066528,13,1,9.341742038726807,7,,,,1,0.9782171249389648,13,1,4.536985874176025,7,,,,111.99957275390625,95.8125,
1024,1,10.264774084091187,13,1,17.610440969467163,7,,,,1,1.4440877437591553,13,1,8.581438541412354,7,,,,111.99989318847656,95.90625,
2048,1,29.479462146759033,13,1,43.31436371803284,7,,,,1,2.9793715476989746,13,1,16.264885425567627,7,,,,111.99997329711914,95.953125,
16,,,,,,,1,0.2916116714477539,100,,,,,,,1,0.032874107360839844,100,,,101.0
21,,,,,,,1,0.1940467357635498,100,,,,,,,1,0.0333559513092041,100,,,101.0
